EwE version,"6.4.11414.0 (compiled 10/10/2014)"
Date,"4/9/2015 10:26:35 AM"
ModelName,REcosystem
EcosimScenario,"Scenario 3 - Forage"
TimeSeries,(none)
StartYear,0

Data, Yield

Seabirds,Whales,Seals,JuvRoundfish1,AduRoundfish1,JuvRoundfish2,AduRoundfish2,JuvFlatfish1,AduFlatfish1,JuvFlatfish2,AduFlatfish2,OtherGroundfish,Foragefish1,Foragefish2,OtherForagefish,Megabenthos,Shellfish,Macrobenthos,Zooplankton,Phytoplankton,Detritus,Discards
9.999968E-06, 9.999949E-08, 0.002000182, 0.002999207, 0.1449666, 0.003022368, 0.3889248, 0.002000395, 0.1800181, 0.002001227, 0.07004818, 0.3799612, 0.350924, 0.09100746, 0.0309524, 0.1900311, 0.5100176, 9.999551E-05, 0, 0, 0, 0
9.999947E-06, 9.999943E-08, 0.002000185, 0.002999178, 0.1449641, 0.003021489, 0.3889264, 0.002000366, 0.1800181, 0.002001389, 0.07004756, 0.3799633, 0.35093, 0.09100894, 0.03095219, 0.1900367, 0.5100175, 9.999517E-05, 0, 0, 0, 0
9.999927E-06, 9.999938E-08, 0.002000189, 0.00299915, 0.1449617, 0.00302099, 0.3889235, 0.002000346, 0.1800181, 0.002001548, 0.07004688, 0.3799653, 0.3509358, 0.09101035, 0.03095209, 0.1900418, 0.510017, 9.999465E-05, 0, 0, 0, 0
9.999908E-06, 9.999932E-08, 0.002000193, 0.002999123, 0.1449593, 0.003020814, 0.3889167, 0.002000332, 0.1800181, 0.002001703, 0.07004615, 0.3799672, 0.3509413, 0.0910117, 0.03095207, 0.1900467, 0.5100163, 9.9994E-05, 0, 0, 0, 0
9.999891E-06, 9.999925E-08, 0.002000196, 0.002999096, 0.144957, 0.003020906, 0.3889063, 0.002000323, 0.180018, 0.002001854, 0.07004537, 0.3799693, 0.3509467, 0.09101303, 0.03095208, 0.1900512, 0.5100155, 9.99933E-05, 0, 0, 0, 0
9.999874E-06, 9.999918E-08, 0.0020002, 0.002999068, 0.1449548, 0.003021209, 0.3888929, 0.002000318, 0.1800179, 0.002002, 0.07004452, 0.3799716, 0.3509521, 0.09101433, 0.0309521, 0.1900555, 0.5100145, 9.999259E-05, 0, 0, 0, 0
9.99986E-06, 9.999912E-08, 0.002000204, 0.002999041, 0.1449526, 0.003021667, 0.3888769, 0.002000317, 0.1800178, 0.002002141, 0.07004364, 0.3799742, 0.3509575, 0.09101564, 0.0309521, 0.1900596, 0.5100135, 9.99919E-05, 0, 0, 0, 0
9.999847E-06, 9.999906E-08, 0.002000208, 0.002999013, 0.1449506, 0.003022229, 0.388859, 0.002000318, 0.1800177, 0.002002277, 0.0700427, 0.3799773, 0.3509629, 0.09101696, 0.03095206, 0.1900635, 0.5100124, 9.999127E-05, 0, 0, 0, 0
9.999836E-06, 9.999899E-08, 0.002000212, 0.002998986, 0.1449487, 0.003022847, 0.3888396, 0.002000322, 0.1800175, 0.002002408, 0.07004171, 0.3799808, 0.3509685, 0.09101832, 0.03095199, 0.1900673, 0.5100113, 9.999068E-05, 0, 0, 0, 0
9.999826E-06, 9.999892E-08, 0.002000215, 0.002998958, 0.1449468, 0.00302348, 0.3888192, 0.002000326, 0.1800173, 0.002002534, 0.07004067, 0.379985, 0.3509742, 0.09101971, 0.03095187, 0.1900711, 0.5100102, 9.999019E-05, 0, 0, 0, 0
9.999819E-06, 9.999886E-08, 0.002000219, 0.002998932, 0.144945, 0.003024093, 0.3887983, 0.002000332, 0.1800172, 0.002002656, 0.07003958, 0.3799898, 0.3509801, 0.09102115, 0.0309517, 0.1900748, 0.5100091, 9.998977E-05, 0, 0, 0, 0
9.999813E-06, 9.99988E-08, 0.002000224, 0.002998905, 0.1449434, 0.003024658, 0.3887773, 0.002000338, 0.180017, 0.002002772, 0.07003845, 0.3799952, 0.3509862, 0.09102264, 0.0309515, 0.1900786, 0.510008, 9.998945E-05, 0, 0, 0, 0
9.99981E-06, 9.999874E-08, 0.002000228, 0.002998881, 0.1449418, 0.003025155, 0.3887567, 0.002000344, 0.1800168, 0.002002886, 0.07003727, 0.3800012, 0.3509924, 0.09102418, 0.03095128, 0.1900824, 0.510007, 9.998918E-05, 0, 0, 0, 0
9.999808E-06, 9.999868E-08, 0.002000232, 0.002998857, 0.1449403, 0.003025571, 0.3887366, 0.002000349, 0.1800166, 0.002002995, 0.07003604, 0.380008, 0.3509989, 0.09102577, 0.03095103, 0.1900863, 0.510006, 9.998898E-05, 0, 0, 0, 0
9.999808E-06, 9.999862E-08, 0.002000236, 0.002998834, 0.1449388, 0.003025899, 0.3887175, 0.002000354, 0.1800165, 0.002003102, 0.07003476, 0.3800153, 0.3510056, 0.09102741, 0.03095078, 0.1900902, 0.5100049, 9.998884E-05, 0, 0, 0, 0
9.999811E-06, 9.999856E-08, 0.002000239, 0.002998813, 0.1449375, 0.003026138, 0.3886996, 0.002000358, 0.1800163, 0.002003205, 0.07003345, 0.3800233, 0.3510124, 0.09102909, 0.03095054, 0.1900942, 0.5100039, 9.998873E-05, 0, 0, 0, 0
9.999814E-06, 9.99985E-08, 0.002000243, 0.002998794, 0.1449363, 0.00302629, 0.388683, 0.00200036, 0.1800162, 0.002003306, 0.07003208, 0.3800319, 0.3510194, 0.09103081, 0.0309503, 0.1900982, 0.510003, 9.998865E-05, 0, 0, 0, 0
9.999821E-06, 9.999845E-08, 0.002000247, 0.002998776, 0.1449352, 0.003026363, 0.3886678, 0.002000361, 0.1800161, 0.002003404, 0.07003067, 0.3800409, 0.3510264, 0.09103255, 0.03095008, 0.1901023, 0.5100021, 9.998858E-05, 0, 0, 0, 0
9.999831E-06, 9.999838E-08, 0.002000251, 0.00299876, 0.1449341, 0.003026366, 0.3886542, 0.002000361, 0.180016, 0.0020035, 0.0700292, 0.3800505, 0.3510336, 0.09103432, 0.03094989, 0.1901063, 0.5100011, 9.99885E-05, 0, 0, 0, 0
9.999842E-06, 9.999832E-08, 0.002000254, 0.002998746, 0.1449332, 0.003026308, 0.3886423, 0.00200036, 0.1800158, 0.002003595, 0.07002769, 0.3800605, 0.3510409, 0.0910361, 0.03094972, 0.1901104, 0.5100002, 9.998841E-05, 0, 0, 0, 0
9.999857E-06, 9.999827E-08, 0.002000258, 0.002998732, 0.1449323, 0.003026202, 0.3886321, 0.002000356, 0.1800158, 0.002003496, 0.07002701, 0.3800708, 0.3510482, 0.09103789, 0.03094957, 0.1901144, 0.5099993, 9.998829E-05, 0, 0, 0, 0
9.999873E-06, 9.999821E-08, 0.002000261, 0.00299872, 0.1449316, 0.003026063, 0.3886234, 0.002000351, 0.1800157, 0.002003292, 0.07002681, 0.3800814, 0.3510554, 0.09103967, 0.03094945, 0.1901183, 0.5099983, 9.998815E-05, 0, 0, 0, 0
9.999893E-06, 9.999815E-08, 0.002000264, 0.002998709, 0.144931, 0.003025913, 0.3886161, 0.002000345, 0.1800156, 0.002003109, 0.07002655, 0.3800923, 0.3510627, 0.09104141, 0.03094934, 0.1901222, 0.5099973, 9.998796E-05, 0, 0, 0, 0
9.999915E-06, 9.999809E-08, 0.002000268, 0.002998699, 0.1449304, 0.003025769, 0.3886096, 0.002000338, 0.1800155, 0.002002946, 0.07002626, 0.3801034, 0.3510698, 0.09104312, 0.03094925, 0.1901259, 0.5099963, 9.998774E-05, 0, 0, 0, 0
9.99994E-06, 9.999803E-08, 0.002000271, 0.00299869, 0.14493, 0.003025644, 0.3886039, 0.00200033, 0.1800155, 0.002002801, 0.07002594, 0.3801147, 0.3510769, 0.09104481, 0.03094916, 0.1901295, 0.5099952, 9.998746E-05, 0, 0, 0, 0
9.999967E-06, 9.999796E-08, 0.002000274, 0.00299868, 0.1449297, 0.003025551, 0.3885986, 0.002000321, 0.1800154, 0.002002673, 0.07002558, 0.380126, 0.3510838, 0.09104645, 0.03094908, 0.1901329, 0.5099941, 9.998716E-05, 0, 0, 0, 0
9.999998E-06, 9.99979E-08, 0.002000277, 0.002998672, 0.1449294, 0.003025495, 0.3885935, 0.002000312, 0.1800154, 0.002002561, 0.0700252, 0.3801375, 0.3510906, 0.09104805, 0.030949, 0.1901362, 0.5099931, 9.998681E-05, 0, 0, 0, 0
1.000003E-05, 9.999783E-08, 0.002000281, 0.002998664, 0.1449293, 0.003025479, 0.3885884, 0.002000304, 0.1800153, 0.002002463, 0.07002479, 0.3801489, 0.3510973, 0.0910496, 0.0309489, 0.1901394, 0.509992, 9.998645E-05, 0, 0, 0, 0
1.000007E-05, 9.999777E-08, 0.002000284, 0.002998656, 0.1449292, 0.003025504, 0.3885832, 0.002000296, 0.1800152, 0.002002378, 0.07002436, 0.3801605, 0.3511038, 0.0910511, 0.03094879, 0.1901423, 0.5099909, 9.998607E-05, 0, 0, 0, 0
1.00001E-05, 9.99977E-08, 0.002000287, 0.002998648, 0.1449292, 0.003025566, 0.3885779, 0.002000289, 0.1800151, 0.002002306, 0.0700239, 0.380172, 0.3511101, 0.09105255, 0.03094866, 0.1901451, 0.5099899, 9.998569E-05, 0, 0, 0, 0
1.000015E-05, 9.999764E-08, 0.002000291, 0.002998641, 0.1449293, 0.003025661, 0.3885723, 0.002000282, 0.180015, 0.002002245, 0.07002343, 0.3801835, 0.3511163, 0.09105396, 0.03094851, 0.1901478, 0.5099888, 9.99853E-05, 0, 0, 0, 0
1.000019E-05, 9.999757E-08, 0.002000294, 0.002998635, 0.1449295, 0.003025782, 0.3885666, 0.002000276, 0.1800149, 0.002002194, 0.07002294, 0.380195, 0.3511223, 0.09105531, 0.03094833, 0.1901504, 0.5099877, 9.998493E-05, 0, 0, 0, 0
1.000023E-05, 9.999751E-08, 0.002000298, 0.002998629, 0.1449298, 0.003025922, 0.3885607, 0.00200027, 0.1800148, 0.002002153, 0.07002243, 0.3802065, 0.3511282, 0.09105662, 0.03094812, 0.1901527, 0.5099867, 9.998457E-05, 0, 0, 0, 0
1.000028E-05, 9.999744E-08, 0.002000302, 0.002998623, 0.1449301, 0.003026074, 0.3885548, 0.002000265, 0.1800147, 0.002002121, 0.0700219, 0.3802179, 0.3511339, 0.09105789, 0.03094789, 0.190155, 0.5099857, 9.998422E-05, 0, 0, 0, 0
1.000033E-05, 9.999737E-08, 0.002000306, 0.002998618, 0.1449305, 0.00302623, 0.3885487, 0.00200026, 0.1800146, 0.002002097, 0.07002136, 0.3802293, 0.3511395, 0.0910591, 0.03094763, 0.1901572, 0.5099847, 9.998387E-05, 0, 0, 0, 0
1.000038E-05, 9.999731E-08, 0.002000309, 0.002998614, 0.1449309, 0.003026384, 0.3885427, 0.002000256, 0.1800144, 0.002002079, 0.07002081, 0.3802407, 0.351145, 0.09106029, 0.03094734, 0.1901593, 0.5099838, 9.998356E-05, 0, 0, 0, 0
1.000044E-05, 9.999724E-08, 0.002000313, 0.00299861, 0.1449314, 0.003026531, 0.3885369, 0.002000252, 0.1800143, 0.002002068, 0.07002024, 0.380252, 0.3511504, 0.09106142, 0.03094703, 0.1901612, 0.5099829, 9.998326E-05, 0, 0, 0, 0
1.00005E-05, 9.999718E-08, 0.002000317, 0.002998607, 0.144932, 0.003026667, 0.3885312, 0.002000248, 0.1800142, 0.002002062, 0.07001966, 0.3802632, 0.3511555, 0.09106252, 0.0309467, 0.1901631, 0.509982, 9.998299E-05, 0, 0, 0, 0
1.000055E-05, 9.99971E-08, 0.002000321, 0.002998604, 0.1449326, 0.003026787, 0.3885258, 0.002000245, 0.180014, 0.002002061, 0.07001907, 0.3802744, 0.3511606, 0.09106357, 0.03094635, 0.1901649, 0.5099812, 9.998274E-05, 0, 0, 0, 0
1.000061E-05, 9.999703E-08, 0.002000326, 0.002998601, 0.1449332, 0.00302689, 0.3885207, 0.002000241, 0.1800139, 0.002002063, 0.07001848, 0.3802854, 0.3511655, 0.09106459, 0.03094598, 0.1901667, 0.5099804, 9.998251E-05, 0, 0, 0, 0
1.000068E-05, 9.999696E-08, 0.00200033, 0.002998599, 0.1449339, 0.003026975, 0.3885159, 0.002000237, 0.1800137, 0.00200207, 0.07001787, 0.3802963, 0.3511703, 0.09106556, 0.0309456, 0.1901684, 0.5099796, 9.998227E-05, 0, 0, 0, 0
1.000074E-05, 9.999689E-08, 0.002000334, 0.002998597, 0.1449346, 0.003027041, 0.3885116, 0.002000233, 0.1800136, 0.002002079, 0.07001726, 0.3803071, 0.351175, 0.09106649, 0.0309452, 0.1901699, 0.5099789, 9.998207E-05, 0, 0, 0, 0
1.000081E-05, 9.999682E-08, 0.002000338, 0.002998596, 0.1449353, 0.003027089, 0.3885075, 0.002000229, 0.1800135, 0.002002091, 0.07001664, 0.3803177, 0.3511795, 0.09106737, 0.0309448, 0.1901715, 0.5099782, 9.998187E-05, 0, 0, 0, 0
1.000087E-05, 9.999675E-08, 0.002000343, 0.002998596, 0.1449361, 0.003027121, 0.3885038, 0.002000225, 0.1800133, 0.002002105, 0.07001602, 0.3803281, 0.3511839, 0.09106822, 0.0309444, 0.190173, 0.5099775, 9.998168E-05, 0, 0, 0, 0
1.000094E-05, 9.999668E-08, 0.002000347, 0.002998595, 0.1449369, 0.003027136, 0.3885005, 0.002000221, 0.1800131, 0.00200212, 0.07001539, 0.3803383, 0.3511881, 0.09106903, 0.03094399, 0.1901744, 0.5099768, 9.998149E-05, 0, 0, 0, 0
1.000101E-05, 9.99966E-08, 0.002000351, 0.002998595, 0.1449377, 0.003027138, 0.3884975, 0.002000217, 0.180013, 0.002002136, 0.07001475, 0.3803484, 0.3511921, 0.09106979, 0.03094358, 0.1901757, 0.5099762, 9.998132E-05, 0, 0, 0, 0
1.000108E-05, 9.999653E-08, 0.002000356, 0.002998596, 0.1449385, 0.003027127, 0.3884949, 0.002000213, 0.1800129, 0.002002153, 0.07001412, 0.3803582, 0.3511961, 0.0910705, 0.03094317, 0.1901769, 0.5099756, 9.998115E-05, 0, 0, 0, 0
1.000115E-05, 9.999646E-08, 0.00200036, 0.002998596, 0.1449393, 0.003027105, 0.3884925, 0.002000208, 0.1800127, 0.002002171, 0.07001348, 0.3803678, 0.3511998, 0.09107116, 0.03094276, 0.1901781, 0.509975, 9.998098E-05, 0, 0, 0, 0
1.000122E-05, 9.999638E-08, 0.002000365, 0.002998598, 0.1449402, 0.003027074, 0.3884904, 0.002000205, 0.1800125, 0.002002189, 0.07001285, 0.3803771, 0.3512034, 0.09107179, 0.03094236, 0.1901793, 0.5099744, 9.998082E-05, 0, 0, 0, 0
1.00013E-05, 9.999631E-08, 0.002000369, 0.002998599, 0.144941, 0.003027037, 0.3884886, 0.002000201, 0.1800124, 0.002002206, 0.0700122, 0.3803863, 0.3512069, 0.09107237, 0.03094197, 0.1901803, 0.5099738, 9.998067E-05, 0, 0, 0, 0
1.000137E-05, 9.999624E-08, 0.002000374, 0.0029986, 0.1449419, 0.003026995, 0.3884869, 0.002000197, 0.1800122, 0.002002224, 0.07001156, 0.3803951, 0.3512102, 0.09107291, 0.03094158, 0.1901813, 0.5099733, 9.998051E-05, 0, 0, 0, 0
1.000145E-05, 9.999616E-08, 0.002000379, 0.002998602, 0.1449428, 0.003026951, 0.3884854, 0.002000194, 0.1800121, 0.002002241, 0.07001092, 0.3804037, 0.3512133, 0.09107341, 0.0309412, 0.1901822, 0.5099728, 9.998036E-05, 0, 0, 0, 0
1.000152E-05, 9.999608E-08, 0.002000384, 0.002998604, 0.1449437, 0.003026907, 0.3884841, 0.002000191, 0.1800119, 0.002002257, 0.07001027, 0.380412, 0.3512163, 0.09107386, 0.03094083, 0.1901831, 0.5099723, 9.998021E-05, 0, 0, 0, 0
1.00016E-05, 9.9996E-08, 0.002000388, 0.002998607, 0.1449446, 0.003026864, 0.388483, 0.002000189, 0.1800117, 0.002002273, 0.07000963, 0.3804201, 0.3512191, 0.09107427, 0.03094046, 0.1901838, 0.5099718, 9.998007E-05, 0, 0, 0, 0
1.000168E-05, 9.999592E-08, 0.002000393, 0.002998609, 0.1449455, 0.003026825, 0.3884821, 0.002000186, 0.1800116, 0.002002288, 0.07000899, 0.3804279, 0.3512218, 0.09107465, 0.0309401, 0.1901846, 0.5099713, 9.997993E-05, 0, 0, 0, 0
1.000176E-05, 9.999584E-08, 0.002000398, 0.002998612, 0.1449463, 0.00302679, 0.3884813, 0.002000184, 0.1800114, 0.002002301, 0.07000835, 0.3804354, 0.3512243, 0.09107497, 0.03093974, 0.1901852, 0.5099708, 9.997978E-05, 0, 0, 0, 0
1.000184E-05, 9.999577E-08, 0.002000403, 0.002998615, 0.1449472, 0.003026759, 0.3884807, 0.002000182, 0.1800112, 0.002002314, 0.07000771, 0.3804426, 0.3512267, 0.09107527, 0.03093938, 0.1901858, 0.5099704, 9.997965E-05, 0, 0, 0, 0
1.000192E-05, 9.999569E-08, 0.002000408, 0.002998618, 0.1449481, 0.003026733, 0.3884802, 0.00200018, 0.1800111, 0.002002325, 0.07000708, 0.3804496, 0.351229, 0.09107553, 0.03093903, 0.1901864, 0.5099699, 9.997952E-05, 0, 0, 0, 0
1.0002E-05, 9.999561E-08, 0.002000412, 0.002998621, 0.144949, 0.003026714, 0.3884799, 0.002000179, 0.1800109, 0.002002335, 0.07000645, 0.3804563, 0.3512311, 0.09107575, 0.03093868, 0.1901869, 0.5099695, 9.997941E-05, 0, 0, 0, 0
1.000208E-05, 9.999553E-08, 0.002000417, 0.002998624, 0.1449498, 0.0030267, 0.3884797, 0.002000177, 0.1800107, 0.002002344, 0.07000582, 0.3804627, 0.351233, 0.09107593, 0.03093832, 0.1901873, 0.5099691, 9.997928E-05, 0, 0, 0, 0
1.000216E-05, 9.999545E-08, 0.002000422, 0.002998627, 0.1449507, 0.003026691, 0.3884796, 0.002000176, 0.1800105, 0.002002352, 0.07000519, 0.3804688, 0.3512349, 0.09107608, 0.03093797, 0.1901877, 0.5099687, 9.997916E-05, 0, 0, 0, 0
1.000224E-05, 9.999538E-08, 0.002000427, 0.00299863, 0.1449515, 0.003026688, 0.3884796, 0.002000174, 0.1800103, 0.002002358, 0.07000457, 0.3804747, 0.3512365, 0.0910762, 0.03093761, 0.190188, 0.5099683, 9.997904E-05, 0, 0, 0, 0
1.000232E-05, 9.999529E-08, 0.002000432, 0.002998633, 0.1449523, 0.003026691, 0.3884796, 0.002000173, 0.1800101, 0.002002363, 0.07000396, 0.3804803, 0.351238, 0.09107628, 0.03093726, 0.1901883, 0.509968, 9.997893E-05, 0, 0, 0, 0
1.00024E-05, 9.999521E-08, 0.002000438, 0.002998635, 0.1449531, 0.003026698, 0.3884797, 0.002000172, 0.1800099, 0.002002367, 0.07000335, 0.3804856, 0.3512395, 0.09107632, 0.0309369, 0.1901885, 0.5099676, 9.997882E-05, 0, 0, 0, 0
